M681587293799452672,1, رفع_اسعار_البنزين_والكهرباا اذا ضيق عليك في الرزق قل هذا الدعاا ,سلبي,محايد
M681593031011778560,2, رفع_اسعار_البنزين_والكهرباا اذا كان الثمن دحر المجوس فحتى لو سرنا على الابل والخيل لانمانع,سلبي,إيجابي
M681592116263399424,1, رفع_اسعار_البنزين_والكهرباا اذا هالاجراا فيه مصلحه سياسيه مؤكده وليست ملموسه فقط للامه الاسلاميه فمرحبا به واذا لا فنحن لنا حقوق ,إيجابي,كلاهما
M681595561137549312,29, رفع_اسعار_البنزين_والكهرباا ارتفاع_سعر_البنزين حوطي قالو له البنزين ارتفع سعره قال يرتفع ولا ينزل ماني معبي الا بعشره ,لا يمكن تحديده,محايد
M681598084187582464,13, رفع_اسعار_البنزين_والكهرباا ارتفاع_سعر_البنزين لا تعليق ,محايد,سلبي
M681586850117599232,2, رفع_اسعار_البنزين_والكهرباا ارتفاعات جدا بسيطه لا تؤثر على الفرد ولا بد من هذا التعديل للتوازن الاقتصادي الدولي,محايد,إيجابي
M681590227555774464,1, رفع_اسعار_البنزين_والكهرباا ارتفعت الاسعار بس الامان موجود اللهم لك الحمد على نعمك الدي انعمت علينا بها ,كلاهما,إيجابي
M681587614433030144,2, رفع_اسعار_البنزين_والكهرباا ارتفعت بالهللات و استغلوها المحرضين وارتفعت بعض الاصوات معهم ما زال ارخص من باقي الدول وغيرنا ما يلقا لقمه,سلبي,كلاهما
M681597556414099456,3, رفع_اسعار_البنزين_والكهرباا ارفع علينا ياوطننا اللي تريد وهات الحمول اللي يحسك خوفها حنا جمال عزمها صعبن يبيد لاتهمك ال ,إيجابي,لا يمكن تحديده
M681594115168034816,1, رفع_اسعار_البنزين_والكهرباا ازدحام حاليا على محطات الوقود كل هاذا عشان 15 ريال زياده اللهم لك الحمد على نعمه العقل بس ,سلبي,سخرية
M681586599738654720,8, رفع_اسعار_البنزين_والكهرباا ازدحام عند محطات الوقود وارامكو تغلق مرافق التوزيع للبدا بالاسعار الجديده,سلبي,محايد
M681591367408160768,1, رفع_اسعار_البنزين_والكهرباا ازمه غير عاديه واغلب المحطات مغلقه ,إيجابي,سلبي
M681585673527259136,1, رفع_اسعار_البنزين_والكهرباا ازين شي ف الهاشتاق انو قليل من الدول المجاوره تدخل بموضوعنا تخيلوا التاق مو سعودي كان ربعنا كلهم هناك ,إيجابي,سخرية
M681594793315700736,1, رفع_اسعار_البنزين_والكهرباا اسباب رفع البنزين 1 ملك خرفان وابنه مجنون 2 ضخ نفط كثير بلسوق العالمي لمعانده امريكا وايران و روسيا3 حرب اليمن,محايد,سلبي
M681593845843390464,1, رفع_اسعار_البنزين_والكهرباا استحي ان افكر بالاسعار وارتفاعها وهناك رجال في اقصى الجنوب يحاربون لاعيش يارب انصرهم وارزقهم بجنوب من عندك,سلبي,إيجابي
M681598318460432384,3, رفع_اسعار_البنزين_والكهرباا استعاده مضيق باب_المندب من الفرس واعاده اهل السنه الى بيوتهم في دماج الحرب_على_الحوثيين والارتفاع 30هلله,لا يمكن تحديده,إيجابي
M681589644601995264,3, رفع_اسعار_البنزين_والكهرباا استغرب من النساا اللي يعلقون على الهاشتاق هذا وهم ما يملكون سيارات والمبزره اللي باقي يدرس وم ,محايد,سلبي
M681595731162099712,1, رفع_اسعار_البنزين_والكهرباا اسرع قرار تم تطبيقه في العالم كل المحطات قفلت وصفرت العداد من صلاه المغرب لله درك ياشعب الجوع,إيجابي,سخرية
M681597552622452736,1, رفع_اسعار_البنزين_والكهرباا اسرع قرار يتم تنفيذه على عكس القرارات التي تكون لمصلحه المواطن تاخذ وقت طويل وقد لاتنفذ,إيجابي,سلبي
M681587520774254592,1, رفع_اسعار_البنزين_والكهرباا اسعار النزين الجديده بعد قرار رفع الاسعار كلها كم ريال ,محايد,إيجابي
M681592822638768128,2, رفع_اسعار_البنزين_والكهرباا اسف ان الموضوع مر علي بشكل جدا عادي يمكن لان ما عندي لا سياره ولا بيت ,سلبي,لا يمكن تحديده
M681588050435112960,1, رفع_اسعار_البنزين_والكهرباا اسلوب الرد قد يكون سببا في تراجعنا عن بعض الاحاديث ,محايد,لا يمكن تحديده
M681591878475714560,1, رفع_اسعار_البنزين_والكهرباا اشفط_طال_عمرك ولا تموت العرب الا متوافيه الله يعز اليمن ,سلبي,كلاهما
M681588565969629184,1, رفع_اسعار_البنزين_والكهرباا اشو اني منب اسوق كان ازمل ,محايد,إيجابي
M681592795908468736,1, رفع_اسعار_البنزين_والكهرباا اشوا معي يارس ,محايد,إيجابي
M681594372006277120,1, رفع_اسعار_البنزين_والكهرباا اشوفها بنتلي شنو تشوفينها انتو ,لا يمكن تحديده,محايد
M681588424504143872,1, رفع_اسعار_البنزين_والكهرباا اصحاب الاكسنت ,لا يمكن تحديده,محايد
M681595159222575104,1, رفع_اسعار_البنزين_والكهرباا اضن من ابسط حقوق المواطن السعودي انتقاد رفع الاسعار وليست كما يطبل لها المطبلون بان من ينتقد ليس بوطني وغيره ,محايد,سلبي
M681595039160627200,1, رفع_اسعار_البنزين_والكهرباا اظن الان بعد هذا القرار سوف ترتفع اسعار البعارين اكثر و يا قلب لا تحزن,محايد,سلبي
M681588172309020672,1, رفع_اسعار_البنزين_والكهرباا اعتاد رجل صيني يبلغ من العمر 71 عاما على شرب البنزين منذ 42 سنه يتقهوى بنزين ,سخرية,محايد
M681593451582980096,1, رفع_اسعار_البنزين_والكهرباا اعزائي الي راحو يعبون البنزين ترا اذا زادت الحراره بيتحول لغاز واحتمال ينفجر lt ايه من عليه اختبار كيمياا بكرا ,سلبي,لا يمكن تحديده
M681594606086152192,1, رفع_اسعار_البنزين_والكهرباا اعظم الخذلان ان تاتي العقوبه وظاهرها عطيه فيغتر المرا بثناا الناس عليه وستر الله له وانما هو استدراج ,سلبي,لا يمكن تحديده
M681596022578085888,3, رفع_اسعار_البنزين_والكهرباا اغلب النساا العاملات رواتبهن لاتتعدى 3000 ريال ياترى كيف ستتعامل معهن شركات الاجره التي توص ,محايد,سلبي
M681587877759827968,2, رفع_اسعار_البنزين_والكهرباا اغلى سلعه في بلدنا التراب كذب جزا من هويه الوطنيه واهم سبب لازمه الافكاره متطرف,سلبي,لا يمكن تحديده
M681587799133437952,1, رفع_اسعار_البنزين_والكهرباا افضل حل عشان ما ينسرق بنزين سيارتك ,إيجابي,محايد
M681590969817501696,1, رفع_اسعار_البنزين_والكهرباا افضل طريقه لتوفير الوقود مزجه بسائل اخر ,إيجابي,محايد
M681591236080340992,1, رفع_اسعار_البنزين_والكهرباا اقترح ع الشباب يحولون ع الدراجات رياضه و توفير توفر حق البنزين و حق النادي كيفي معكم ,محايد,إيجابي
M681594919862022144,1, رفع_اسعار_البنزين_والكهرباا اقدر احول البنتلي ديزل ي عيال ,سخرية,محايد
M681590391318130688,3, رفع_اسعار_البنزين_والكهرباا اقل كوب قهوه في بارنيز ب12 ريال وانت تقدر تسويه في بيتك ولا يكلفك شي دام_عزك_ياوطن كلنا وما ,إيجابي,لا يمكن تحديده
